batch,sample,horizon_sec,gate_value,mean_innovation,max_innovation
4,58,1.5,0.53171515,0.0036016975,0.013670244
4,58,2.0,0.48426914,0.0036016975,0.013670244
4,58,2.5,0.5270847,0.0036016975,0.013670244
4,59,0.5,0.21359694,0.003585327,0.013636044
4,59,1.0,0.38141346,0.003585327,0.013636044
4,59,1.5,0.5309152,0.003585327,0.013636044
4,59,2.0,0.48393318,0.003585327,0.013636044
4,59,2.5,0.5274538,0.003585327,0.013636044
4,60,0.5,0.21497668,0.0035674602,0.013342863
4,60,1.0,0.38113943,0.0035674602,0.013342863
4,60,1.5,0.53003013,0.0035674602,0.013342863
4,60,2.0,0.48352492,0.0035674602,0.013342863
4,60,2.5,0.5278266,0.0035674602,0.013342863
4,61,0.5,0.21605581,0.0035468084,0.013265849
4,61,1.0,0.3808922,0.0035468084,0.013265849
4,61,1.5,0.52930593,0.0035468084,0.013265849
4,61,2.0,0.48318624,0.0035468084,0.013265849
4,61,2.5,0.5281264,0.0035468084,0.013265849
4,62,0.5,0.21739651,0.003524975,0.012831667
4,62,1.0,0.38064277,0.003524975,0.012831667
4,62,1.5,0.528457,0.003524975,0.012831667
4,62,2.0,0.4827892,0.003524975,0.012831667
4,62,2.5,0.52848023,0.003524975,0.012831667
4,63,0.5,0.21770185,0.003501409,0.012279588
4,63,1.0,0.38035938,0.003501409,0.012279588
4,63,1.5,0.52805275,0.003501409,0.012279588
4,63,2.0,0.4825847,0.003501409,0.012279588
4,63,2.5,0.5286265,0.003501409,0.012279588
5,0,0.5,0.21733415,0.0034767217,0.012122422
5,0,1.0,0.38016966,0.0034767217,0.012122422
5,0,1.5,0.5280692,0.0034767217,0.012122422
5,0,2.0,0.48259294,0.0034767217,0.012122422
5,0,2.5,0.5286081,0.0034767217,0.012122422
5,1,0.5,0.2171466,0.00345286,0.011705084
5,1,1.0,0.37995237,0.00345286,0.011705084
5,1,1.5,0.52799195,0.00345286,0.011705084
5,1,2.0,0.48256838,0.00345286,0.011705084
5,1,2.5,0.5286373,0.00345286,0.011705084
5,2,0.5,0.21650882,0.0034271716,0.011432254
5,2,1.0,0.37973192,0.0034271716,0.011432254
5,2,1.5,0.52812564,0.0034271716,0.011432254
5,2,2.0,0.48264146,0.0034271716,0.011432254
5,2,2.5,0.52857393,0.0034271716,0.011432254
5,3,0.5,0.21661085,0.0034035132,0.01104441
5,3,1.0,0.37969872,0.0034035132,0.01104441
5,3,1.5,0.52809453,0.0034035132,0.01104441
5,3,2.0,0.48266014,0.0034035132,0.01104441
5,3,2.5,0.5286113,0.0034035132,0.01104441
5,4,0.5,0.21757297,0.003377319,0.010393709
5,4,1.0,0.37971744,0.003377319,0.010393709
5,4,1.5,0.52769274,0.003377319,0.010393709
5,4,2.0,0.48250222,0.003377319,0.010393709
5,4,2.5,0.5288105,0.003377319,0.010393709
5,5,0.5,0.21855447,0.0033509373,0.010032034
5,5,1.0,0.3796667,0.0033509373,0.010032034
5,5,1.5,0.5271945,0.0033509373,0.010032034
5,5,2.0,0.48227713,0.0033509373,0.010032034
5,5,2.5,0.52903,0.0033509373,0.010032034
5,6,0.5,0.21980987,0.0033244232,0.009192179
5,6,1.0,0.37972003,0.0033244232,0.009192179
5,6,1.5,0.5266598,0.0033244232,0.009192179
5,6,2.0,0.48203808,0.0033244232,0.009192179
5,6,2.5,0.5292741,0.0033244232,0.009192179
5,7,0.5,0.2211179,0.0032977432,0.008728341
5,7,1.0,0.3797456,0.0032977432,0.008728341
5,7,1.5,0.5260627,0.0032977432,0.008728341
5,7,2.0,0.48175782,0.0032977432,0.008728341
5,7,2.5,0.5295341,0.0032977432,0.008728341
5,8,0.5,0.2223388,0.003274048,0.0082328115
5,8,1.0,0.37971914,0.003274048,0.0082328115
5,8,1.5,0.5254432,0.003274048,0.0082328115
5,8,2.0,0.481451,0.003274048,0.0082328115
5,8,2.5,0.5297881,0.003274048,0.0082328115
5,9,0.5,0.22310664,0.0032517095,0.0075124754
5,9,1.0,0.37960416,0.0032517095,0.0075124754
5,9,1.5,0.5249451,0.0032517095,0.0075124754
5,9,2.0,0.48118776,0.0032517095,0.0075124754
5,9,2.5,0.5299735,0.0032517095,0.0075124754
5,10,0.5,0.22367847,0.0032327499,0.0072356933
5,10,1.0,0.37957123,0.0032327499,0.0072356933
5,10,1.5,0.5246248,0.0032327499,0.0072356933
5,10,2.0,0.48101956,0.0032327499,0.0072356933
5,10,2.5,0.5300961,0.0032327499,0.0072356933
5,11,0.5,0.22380355,0.0032138242,0.006454821
5,11,1.0,0.3793825,0.0032138242,0.006454821
5,11,1.5,0.5243577,0.0032138242,0.006454821
5,11,2.0,0.48085842,0.0032138242,0.006454821
5,11,2.5,0.53017205,0.0032138242,0.006454821
5,12,0.5,0.22403277,0.0031968318,0.0063006077
5,12,1.0,0.3793442,0.0031968318,0.0063006077
5,12,1.5,0.5242023,0.0031968318,0.0063006077
5,12,2.0,0.48077393,0.0031968318,0.0063006077
5,12,2.5,0.53022796,0.0031968318,0.0063006077
5,13,0.5,0.22452986,0.0031853127,0.006316927
5,13,1.0,0.37933576,0.0031853127,0.006316927
5,13,1.5,0.5239484,0.0031853127,0.006316927
5,13,2.0,0.48064435,0.0031853127,0.006316927
5,13,2.5,0.53032905,0.0031853127,0.006316927
5,14,0.5,0.22561496,0.003173269,0.0063326964
5,14,1.0,0.37945008,0.003173269,0.0063326964
5,14,1.5,0.5235318,0.003173269,0.0063326964
5,14,2.0,0.48044378,0.003173269,0.0063326964
5,14,2.5,0.5305122,0.003173269,0.0063326964
5,15,0.5,0.22752331,0.0031696097,0.00634839
5,15,1.0,0.37960628,0.0031696097,0.00634839
5,15,1.5,0.52274334,0.0031696097,0.00634839
5,15,2.0,0.48004895,0.0031696097,0.00634839
5,15,2.5,0.53084326,0.0031696097,0.00634839
5,16,0.5,0.23005147,0.0031697047,0.006364163
5,16,1.0,0.3797137,0.0031697047,0.006364163
5,16,1.5,0.5215725,0.0031697047,0.006364163
5,16,2.0,0.47943035,0.0031697047,0.006364163
5,16,2.5,0.53130174,0.0031697047,0.006364163
5,17,0.5,0.23248388,0.003172872,0.0063801035
5,17,1.0,0.37980333,0.003172872,0.0063801035
5,17,1.5,0.52040917,0.003172872,0.0063801035
5,17,2.0,0.47879374,0.003172872,0.0063801035
5,17,2.5,0.5317387,0.003172872,0.0063801035
5,18,0.5,0.23479618,0.0031776105,0.0063965367
5,18,1.0,0.37988457,0.0031776105,0.0063965367
5,18,1.5,0.51927835,0.0031776105,0.0063965367
5,18,2.0,0.47815615,0.0031776105,0.0063965367
5,18,2.5,0.53214824,0.0031776105,0.0063965367
5,19,0.5,0.23684502,0.0031827257,0.006413441
5,19,1.0,0.3800042,0.0031827257,0.006413441
5,19,1.5,0.5183168,0.0031827257,0.006413441
5,19,2.0,0.47760618,0.0031827257,0.006413441
5,19,2.5,0.5324933,0.0031827257,0.006413441
5,20,0.5,0.23839633,0.0031875346,0.006430414
5,20,1.0,0.38019025,0.0031875346,0.006430414
5,20,1.5,0.5176932,0.0031875346,0.006430414
5,20,2.0,0.47725365,0.0031875346,0.006430414
5,20,2.5,0.53272676,0.0031875346,0.006430414
5,21,0.5,0.23973449,0.0031940825,0.0064477087
5,21,1.0,0.3804245,0.0031940825,0.0064477087
5,21,1.5,0.51724494,0.0031940825,0.0064477087
5,21,2.0,0.47700956,0.0031940825,0.0064477087
5,21,2.5,0.53290814,0.0031940825,0.0064477087
5,22,0.5,0.24147843,0.0032030933,0.006465519
5,22,1.0,0.38075373,0.0032030933,0.006465519
5,22,1.5,0.5167197,0.0032030933,0.006465519
5,22,2.0,0.47674486,0.0032030933,0.006465519
5,22,2.5,0.5331405,0.0032030933,0.006465519
5,23,0.5,0.24301456,0.0032152273,0.00648393
5,23,1.0,0.3810421,0.0032152273,0.00648393
5,23,1.5,0.5162606,0.0032152273,0.00648393
5,23,2.0,0.4765148,0.0032152273,0.00648393
5,23,2.5,0.5333445,0.0032152273,0.00648393
5,24,0.5,0.24487638,0.003230642,0.0065032328
5,24,1.0,0.38143456,0.003230642,0.0065032328
5,24,1.5,0.51573366,0.003230642,0.0065032328
5,24,2.0,0.47624207,0.003230642,0.0065032328
5,24,2.5,0.5335758,0.003230642,0.0065032328
5,25,0.5,0.24709597,0.0032446072,0.0065230727
5,25,1.0,0.38195962,0.0032446072,0.0065230727
5,25,1.5,0.5151768,0.0032446072,0.0065230727
5,25,2.0,0.47596344,0.0032446072,0.0065230727
5,25,2.5,0.5338343,0.0032446072,0.0065230727
5,26,0.5,0.24909663,0.0032588227,0.006544158
5,26,1.0,0.38249668,0.0032588227,0.006544158
5,26,1.5,0.5147424,0.0032588227,0.006544158
5,26,2.0,0.4757504,0.0032588227,0.006544158
5,26,2.5,0.5340471,0.0032588227,0.006544158
5,27,0.5,0.25146553,0.0032731858,0.006566152
5,27,1.0,0.3831944,0.0032731858,0.006566152
5,27,1.5,0.5142996,0.0032731858,0.006566152
5,27,2.0,0.4755418,0.0032731858,0.006566152
5,27,2.5,0.53427976,0.0032731858,0.006566152
5,28,0.5,0.2543492,0.0032862134,0.0065897326
5,28,1.0,0.38414803,0.0032862134,0.0065897326
5,28,1.5,0.513877,0.0032862134,0.0065897326
5,28,2.0,0.47535732,0.0032862134,0.0065897326
5,28,2.5,0.5345308,0.0032862134,0.0065897326
5,29,0.5,0.25729805,0.003295577,0.0066145896
5,29,1.0,0.385535,0.003295577,0.0066145896
5,29,1.5,0.513851,0.003295577,0.0066145896
5,29,2.0,0.4753962,0.003295577,0.0066145896
5,29,2.5,0.53466654,0.003295577,0.0066145896
5,30,0.5,0.2596274,0.0033014887,0.0066402084
5,30,1.0,0.3866395,0.0033014887,0.0066402084
5,30,1.5,0.5138325,0.0033014887,0.0066402084
5,30,2.0,0.47541988,0.0033014887,0.0066402084
5,30,2.5,0.5347671,0.0033014887,0.0066402084
5,31,0.5,0.26216266,0.0033012906,0.006667173
5,31,1.0,0.38784048,0.0033012906,0.006667173
5,31,1.5,0.51381314,0.0033012906,0.006667173
5,31,2.0,0.47544333,0.0033012906,0.006667173
5,31,2.5,0.53487396,0.0033012906,0.006667173
5,32,0.5,0.26409802,0.0033016112,0.0066944286
5,32,1.0,0.38876703,0.0033016112,0.0066944286
5,32,1.5,0.5138002,0.0033016112,0.0066944286
5,32,2.0,0.47545487,0.0033016112,0.0066944286
5,32,2.5,0.53494966,0.0033016112,0.0066944286
5,33,0.5,0.26511732,0.0033026815,0.006722202
5,33,1.0,0.3892544,0.0033026815,0.006722202
5,33,1.5,0.5137935,0.0033026815,0.006722202
5,33,2.0,0.47546047,0.0033026815,0.006722202
5,33,2.5,0.53498906,0.0033026815,0.006722202
5,34,0.5,0.26592246,0.003305581,0.0067498125
5,34,1.0,0.38961026,0.003305581,0.0067498125
5,34,1.5,0.51378465,0.003305581,0.0067498125
5,34,2.0,0.47547787,0.003305581,0.0067498125
5,34,2.5,0.5350314,0.003305581,0.0067498125
5,35,0.5,0.26736194,0.0033089297,0.0067778914
5,35,1.0,0.3902596,0.0033089297,0.0067778914
5,35,1.5,0.51377064,0.0033089297,0.0067778914
5,35,2.0,0.47550225,0.0033089297,0.0067778914
5,35,2.5,0.535101,0.0033089297,0.0067778914
5,36,0.5,0.26858905,0.0033125852,0.00680706
5,36,1.0,0.39082032,0.0033125852,0.00680706
5,36,1.5,0.51375985,0.0033125852,0.00680706
5,36,2.0,0.475519,0.0033125852,0.00680706
5,36,2.5,0.5351568,0.0033125852,0.00680706
5,37,0.5,0.27014583,0.003316389,0.0068370644
5,37,1.0,0.39152777,0.003316389,0.0068370644
5,37,1.5,0.51374596,0.003316389,0.0068370644
5,37,2.0,0.47554123,0.003316389,0.0068370644
5,37,2.5,0.5352281,0.003316389,0.0068370644
5,38,0.5,0.27284765,0.0033207706,0.0068680514
5,38,1.0,0.39277092,0.0033207706,0.0068680514
5,38,1.5,0.51372457,0.0033207706,0.0068680514
5,38,2.0,0.47557023,0.0033207706,0.0068680514
5,38,2.5,0.5353432,0.0033207706,0.0068680514
5,39,0.5,0.2752251,0.0033270754,0.006900538
5,39,1.0,0.39388254,0.0033270754,0.006900538
5,39,1.5,0.5137087,0.0033270754,0.006900538
5,39,2.0,0.47558528,0.0033270754,0.006900538
5,39,2.5,0.5354349,0.0033270754,0.006900538
5,40,0.5,0.27821192,0.0033342084,0.006934966
5,40,1.0,0.39526367,0.0033342084,0.006934966
5,40,1.5,0.5136878,0.0033342084,0.006934966
5,40,2.0,0.47560787,0.0033342084,0.006934966
5,40,2.5,0.5355528,0.0033342084,0.006934966
5,41,0.5,0.28148615,0.0033420126,0.006970575
5,41,1.0,0.39679024,0.0033420126,0.006970575
5,41,1.5,0.5136677,0.0033420126,0.006970575
5,41,2.0,0.47562307,0.0033420126,0.006970575
5,41,2.5,0.53567284,0.0033420126,0.006970575
5,42,0.5,0.28431338,0.0033543047,0.0070086014
5,42,1.0,0.39814025,0.0033543047,0.0070086014
5,42,1.5,0.5136555,0.0033543047,0.0070086014
5,42,2.0,0.47561848,0.0033543047,0.0070086014
5,42,2.5,0.5357606,0.0033543047,0.0070086014
5,43,0.5,0.2868904,0.0033672333,0.007048872
5,43,1.0,0.39936304,0.0033672333,0.007048872
5,43,1.5,0.51364404,0.0033672333,0.007048872
5,43,2.0,0.47561526,0.0033672333,0.007048872
5,43,2.5,0.53584087,0.0033672333,0.007048872
5,44,0.5,0.28983608,0.0033809463,0.0070907804
5,44,1.0,0.40074423,0.0033809463,0.0070907804
5,44,1.5,0.5136298,0.0033809463,0.0070907804
5,44,2.0,0.4756162,0.0033809463,0.0070907804
5,44,2.5,0.5359361,0.0033809463,0.0070907804
5,45,0.5,0.29317397,0.0033934296,0.0071345745
5,45,1.0,0.40230507,0.0033934296,0.0071345745
5,45,1.5,0.51361424,0.0033934296,0.0071345745
5,45,2.0,0.4756154,0.0033934296,0.0071345745
5,45,2.5,0.5360418,0.0033934296,0.0071345745
5,46,0.5,0.29679415,0.0034057638,0.007180026
5,46,1.0,0.40398774,0.0034057638,0.007180026
5,46,1.5,0.5135974,0.0034057638,0.007180026
5,46,2.0,0.47561494,0.0034057638,0.007180026
5,46,2.5,0.53615594,0.0034057638,0.007180026
5,47,0.5,0.30117232,0.003421436,0.007227929
5,47,1.0,0.40598568,0.003421436,0.007227929
5,47,1.5,0.5135742,0.003421436,0.007227929
5,47,2.0,0.47562513,0.003421436,0.007227929
5,47,2.5,0.53630227,0.003421436,0.007227929
5,48,0.5,0.30636388,0.0034375647,0.0072783106
5,48,1.0,0.408352,0.0034375647,0.0072783106
5,48,1.5,0.51354873,0.0034375647,0.0072783106
5,48,2.0,0.47563073,0.0034375647,0.0072783106
5,48,2.5,0.53646857,0.0034375647,0.0072783106
5,49,0.5,0.3121104,0.0034537795,0.007332559
5,49,1.0,0.41096297,0.0034537795,0.007332559
5,49,1.5,0.5135224,0.0034537795,0.007332559
5,49,2.0,0.47563118,0.0034537795,0.007332559
5,49,2.5,0.53664595,0.0034537795,0.007332559
5,50,0.5,0.3177369,0.0034656306,0.0073889005
5,50,1.0,0.41349754,0.0034656306,0.0073889005
5,50,1.5,0.51349676,0.0034656306,0.0073889005
5,50,2.0,0.4756322,0.0034656306,0.0073889005
5,50,2.5,0.53681844,0.0034656306,0.0073889005
5,51,0.5,0.3224945,0.0034770372,0.007448148
5,51,1.0,0.41564167,0.0034770372,0.007448148
5,51,1.5,0.5134772,0.0034770372,0.007448148
5,51,2.0,0.47562587,0.0034770372,0.007448148
5,51,2.5,0.53695667,0.0034770372,0.007448148
5,52,0.5,0.32714406,0.0034869618,0.007512011
5,52,1.0,0.41773888,0.0034869618,0.007512011
5,52,1.5,0.51346004,0.0034869618,0.007512011
5,52,2.0,0.47561327,0.0034869618,0.007512011
5,52,2.5,0.5370852,0.0034869618,0.007512011
5,53,0.5,0.33097315,0.0034979046,0.007580092
5,53,1.0,0.4196482,0.0034979046,0.007580092
5,53,1.5,0.51364547,0.0034979046,0.007580092
5,53,2.0,0.4757274,0.0034979046,0.007580092
5,53,2.5,0.53714,0.0034979046,0.007580092
5,54,0.5,0.33397713,0.0035101895,0.007651122
5,54,1.0,0.4218542,0.0035101895,0.007651122
5,54,1.5,0.5144889,0.0035101895,0.007651122
5,54,2.0,0.47622776,0.0035101895,0.007651122
5,54,2.5,0.53698957,0.0035101895,0.007651122
5,55,0.5,0.33642194,0.0035233693,0.007727646
5,55,1.0,0.42356157,0.0035233693,0.007727646
5,55,1.5,0.5151161,0.0035233693,0.007727646
5,55,2.0,0.4766151,0.0035233693,0.007727646
5,55,2.5,0.5368933,0.0035233693,0.007727646
5,56,0.5,0.33905482,0.003536288,0.0078078676
5,56,1.0,0.4250022,0.003536288,0.0078078676
5,56,1.5,0.5154508,0.003536288,0.0078078676
5,56,2.0,0.4768592,0.003536288,0.0078078676
5,56,2.5,0.5369023,0.003536288,0.0078078676
5,57,0.5,0.3420065,0.0035520645,0.007891843
5,57,1.0,0.42648372,0.0035520645,0.007891843
5,57,1.5,0.51570624,0.0035520645,0.007891843
5,57,2.0,0.47706637,0.0035520645,0.007891843
5,57,2.5,0.536948,0.0035520645,0.007891843
5,58,0.5,0.345326,0.0035692444,0.007979556
5,58,1.0,0.4280156,0.0035692444,0.007979556
5,58,1.5,0.51588476,0.0035692444,0.007979556
5,58,2.0,0.47724578,0.0035692444,0.007979556
5,58,2.5,0.5370362,0.0035692444,0.007979556
5,59,0.5,0.34943944,0.0035897628,0.008072099
5,59,1.0,0.42987588,0.0035897628,0.008072099
5,59,1.5,0.516086,0.0035897628,0.008072099
5,59,2.0,0.4774622,0.0035897628,0.008072099
5,59,2.5,0.53715444,0.0035897628,0.008072099
5,60,0.5,0.35462153,0.003610862,0.008168633
5,60,1.0,0.43254018,0.003610862,0.008168633
5,60,1.5,0.5166304,0.003610862,0.008168633
5,60,2.0,0.47788712,0.003610862,0.008168633
5,60,2.5,0.5372091,0.003610862,0.008168633
5,61,0.5,0.3600396,0.0036348558,0.008269674
5,61,1.0,0.43532544,0.0036348558,0.008269674
5,61,1.5,0.5172276,0.0036348558,0.008269674
5,61,2.0,0.47835815,0.0036348558,0.008269674
5,61,2.5,0.53726447,0.0036348558,0.008269674
5,62,0.5,0.36609963,0.003658929,0.00837544
5,62,1.0,0.4384269,0.003658929,0.00837544
5,62,1.5,0.5179061,0.003658929,0.00837544
5,62,2.0,0.4788978,0.003658929,0.00837544
5,62,2.5,0.5373269,0.003658929,0.00837544
5,63,0.5,0.3731332,0.003685927,0.008485052
5,63,1.0,0.44217566,0.003685927,0.008485052
5,63,1.5,0.51882714,0.003685927,0.008485052
5,63,2.0,0.4795867,0.003685927,0.008485052
5,63,2.5,0.5373499,0.003685927,0.008485052
6,0,0.5,0.38145888,0.003713668,0.008601115
6,0,1.0,0.44642606,0.003713668,0.008601115
6,0,1.5,0.5197676,0.003713668,0.008601115
6,0,2.0,0.48031998,0.003713668,0.008601115
6,0,2.5,0.5374209,0.003713668,0.008601115
6,1,0.5,0.3905915,0.0037386008,0.008722357
6,1,1.0,0.450861,0.0037386008,0.008722357
6,1,1.5,0.5206225,0.0037386008,0.008722357
6,1,2.0,0.48103148,0.0037386008,0.008722357
6,1,2.5,0.53755313,0.0037386008,0.008722357
6,2,0.5,0.40101755,0.0037610466,0.008851063
6,2,1.0,0.455916,0.0037610466,0.008851063
6,2,1.5,0.5216365,0.0037610466,0.008851063
6,2,2.0,0.48187637,0.0037610466,0.008851063
6,2,2.5,0.53769803,0.0037610466,0.008851063
6,3,0.5,0.409019,0.0037768735,0.008985785
6,3,1.0,0.45975354,0.0037768735,0.008985785
6,3,1.5,0.5228519,0.0037768735,0.008985785
6,3,2.0,0.48306048,0.0037768735,0.008985785
6,3,2.5,0.53787494,0.0037768735,0.008985785
6,4,0.5,0.417647,0.0037861718,0.009126894
6,4,1.0,0.46374324,0.0037861718,0.009126894
6,4,1.5,0.52403474,0.0037861718,0.009126894
6,4,2.0,0.4842612,0.0037861718,0.009126894
6,4,2.5,0.5380989,0.0037861718,0.009126894
6,5,0.5,0.42261523,0.0037933493,0.009276621
6,5,1.0,0.4669974,0.0037933493,0.009276621
6,5,1.5,0.5256113,0.0037933493,0.009276621
6,5,2.0,0.485465,0.0037933493,0.009276621
6,5,2.5,0.53796804,0.0037933493,0.009276621
6,6,0.5,0.42283562,0.0037973886,0.0094333375
6,6,1.0,0.46882108,0.0037973886,0.0094333375
6,6,1.5,0.52724355,0.0037973886,0.0094333375
6,6,2.0,0.48641488,0.0037973886,0.0094333375
6,6,2.5,0.5375115,0.0037973886,0.0094333375
6,7,0.5,0.4230252,0.0038003093,0.009596582
6,7,1.0,0.47039002,0.0038003093,0.009596582
6,7,1.5,0.52864677,0.0038003093,0.009596582
6,7,2.0,0.48723182,0.0038003093,0.009596582
6,7,2.5,0.5371189,0.0038003093,0.009596582
6,8,0.5,0.42319614,0.0038043496,0.009766693
6,8,1.0,0.47180495,0.0038043496,0.009766693
6,8,1.5,0.52991146,0.0038043496,0.009766693
6,8,2.0,0.4879684,0.0038043496,0.009766693
6,8,2.5,0.53676486,0.0038043496,0.009766693
6,9,0.5,0.42335558,0.0038086348,0.009941163
6,9,1.0,0.4731254,0.0038086348,0.009941163
6,9,1.5,0.5310909,0.0038086348,0.009941163
6,9,2.0,0.48865548,0.0038086348,0.009941163
6,9,2.5,0.53643453,0.0038086348,0.009941163
6,10,0.5,0.42346713,0.0038134442,0.010122999
6,10,1.0,0.47404888,0.0038134442,0.010122999
6,10,1.5,0.5319155,0.0038134442,0.010122999
6,10,2.0,0.489136,0.0038134442,0.010122999
6,10,2.5,0.5362036,0.0038134442,0.010122999
6,11,0.5,0.42357218,0.0038176894,0.010308666
6,11,1.0,0.4749186,0.0038176894,0.010308666
6,11,1.5,0.53269166,0.0038176894,0.010308666
6,11,2.0,0.48958847,0.0038176894,0.010308666
6,11,2.5,0.5359861,0.0038176894,0.010308666
6,12,0.5,0.42365602,0.0038239963,0.010499947
6,12,1.0,0.47561347,0.0038239963,0.010499947
6,12,1.5,0.5333116,0.0038239963,0.010499947
6,12,2.0,0.48994997,0.0038239963,0.010499947
6,12,2.5,0.5358124,0.0038239963,0.010499947
6,13,0.5,0.42371377,0.0038298864,0.010694004
6,13,1.0,0.4760916,0.0038298864,0.010694004
6,13,1.5,0.533738,0.0038298864,0.010694004
6,13,2.0,0.4901986,0.0038298864,0.010694004
6,13,2.5,0.5356928,0.0038298864,0.010694004
6,14,0.5,0.42376915,0.0038369007,0.010890771
6,14,1.0,0.4765506,0.0038369007,0.010890771
6,14,1.5,0.5341474,0.0038369007,0.010890771
6,14,2.0,0.4904374,0.0038369007,0.010890771
6,14,2.5,0.5355781,0.0038369007,0.010890771
6,15,0.5,0.42382693,0.0038486687,0.011091993
6,15,1.0,0.47702876,0.0038486687,0.011091993
6,15,1.5,0.5345737,0.0038486687,0.011091993
6,15,2.0,0.49068606,0.0038486687,0.011091993
6,15,2.5,0.53545856,0.0038486687,0.011091993
6,16,0.5,0.4238731,0.0038604275,0.011294679
6,16,1.0,0.47741157,0.0038604275,0.011294679
6,16,1.5,0.5349149,0.0038604275,0.011294679
6,16,2.0,0.4908851,0.0038604275,0.011294679
6,16,2.5,0.53536284,0.0038604275,0.011294679
6,17,0.5,0.42392606,0.0038730025,0.011498492
6,17,1.0,0.47785044,0.0038730025,0.011498492
6,17,1.5,0.535306,0.0038730025,0.011498492
6,17,2.0,0.4911133,0.0038730025,0.011498492
6,17,2.5,0.5352531,0.0038730025,0.011498492
6,18,0.5,0.42400113,0.0038850105,0.011703424
6,18,1.0,0.47847274,0.0038850105,0.011703424
6,18,1.5,0.53586054,0.0038850105,0.011703424
6,18,2.0,0.49143693,0.0038850105,0.011703424
6,18,2.5,0.5350976,0.0038850105,0.011703424
6,19,0.5,0.42408568,0.0038972246,0.011910496
6,19,1.0,0.47917312,0.0038972246,0.011910496
6,19,1.5,0.5364845,0.0038972246,0.011910496
6,19,2.0,0.49180108,0.0038972246,0.011910496
6,19,2.5,0.53492254,0.0038972246,0.011910496
6,20,0.5,0.42414322,0.003909188,0.012116538
6,20,1.0,0.47964963,0.003909188,0.012116538
6,20,1.5,0.53690886,0.003909188,0.012116538
6,20,2.0,0.49204877,0.003909188,0.012116538
6,20,2.5,0.53480345,0.003909188,0.012116538
6,21,0.5,0.42418176,0.003920253,0.012320676
6,21,1.0,0.4799692,0.003920253,0.012320676
6,21,1.5,0.53719336,0.003920253,0.012320676
6,21,2.0,0.49221492,0.003920253,0.012320676
6,21,2.5,0.5347236,0.003920253,0.012320676
6,22,0.5,0.42420405,0.003931868,0.012519648
6,22,1.0,0.4801536,0.003931868,0.012519648
6,22,1.5,0.53735757,0.003931868,0.012519648
6,22,2.0,0.49231076,0.003931868,0.012519648
6,22,2.5,0.53467745,0.003931868,0.012519648
6,23,0.5,0.4242389,0.0039439993,0.012709891
6,23,1.0,0.4804424,0.0039439993,0.012709891
6,23,1.5,0.53761464,0.0039439993,0.012709891
6,23,2.0,0.49246088,0.0039439993,0.012709891
6,23,2.5,0.53460526,0.0039439993,0.012709891
6,24,0.5,0.4242657,0.0039568767,0.012882147
6,24,1.0,0.48066473,0.0039568767,0.012882147
6,24,1.5,0.53781253,0.0039568767,0.012882147
6,24,2.0,0.49257642,0.0039568767,0.012882147
6,24,2.5,0.5345498,0.0039568767,0.012882147
6,25,0.5,0.4242945,0.0039662304,0.012998059
6,25,1.0,0.48090342,0.0039662304,0.012998059
6,25,1.5,0.53802496,0.0039662304,0.012998059
6,25,2.0,0.4927005,0.0039662304,0.012998059
6,25,2.5,0.5344901,0.0039662304,0.012998059
6,26,0.5,0.4243246,0.0039735064,0.013061242
6,26,1.0,0.4811529,0.0039735064,0.013061242
6,26,1.5,0.538247,0.0039735064,0.013061242
6,26,2.0,0.49283016,0.0039735064,0.013061242
6,26,2.5,0.53442776,0.0039735064,0.013061242
6,27,0.5,0.42433035,0.003980529,0.013182246
6,27,1.0,0.48120058,0.003980529,0.013182246
6,27,1.5,0.5382894,0.003980529,0.013182246
6,27,2.0,0.49285495,0.003980529,0.013182246
6,27,2.5,0.53441584,0.003980529,0.013182246
6,28,0.5,0.4243354,0.0039877403,0.013223326
6,28,1.0,0.4812421,0.0039877403,0.013223326
6,28,1.5,0.5383263,0.0039877403,0.013223326
6,28,2.0,0.4928765,0.0039877403,0.013223326
6,28,2.5,0.5344054,0.0039877403,0.013223326
6,29,0.5,0.42434627,0.003992085,0.013349434
6,29,1.0,0.48133245,0.003992085,0.013349434
6,29,1.5,0.5384068,0.003992085,0.013349434
6,29,2.0,0.49292353,0.003992085,0.013349434
6,29,2.5,0.5343829,0.003992085,0.013349434
6,30,0.5,0.4243747,0.0039966106,0.013437814
6,30,1.0,0.48156798,0.0039966106,0.013437814
6,30,1.5,0.53861636,0.0039966106,0.013437814
6,30,2.0,0.4930459,0.0039966106,0.013437814
6,30,2.5,0.534324,0.0039966106,0.013437814
6,31,0.5,0.42440554,0.0039989273,0.013411338
6,31,1.0,0.48182335,0.0039989273,0.013411338
6,31,1.5,0.5388435,0.0039989273,0.013411338
6,31,2.0,0.49317867,0.0039989273,0.013411338
6,31,2.5,0.5342602,0.0039989273,0.013411338
6,32,0.5,0.4244337,0.0040017203,0.013540753
6,32,1.0,0.48205736,0.0040017203,0.013540753
6,32,1.5,0.5390517,0.0040017203,0.013540753
6,32,2.0,0.49330023,0.0040017203,0.013540753
6,32,2.5,0.53420174,0.0040017203,0.013540753
6,33,0.5,0.42442754,0.004002707,0.013507002
6,33,1.0,0.48200575,0.004002707,0.013507002
6,33,1.5,0.5390058,0.004002707,0.013507002
6,33,2.0,0.49327344,0.004002707,0.013507002
6,33,2.5,0.5342146,0.004002707,0.013507002
